2022-01-06 14:38,메밀이 생각날때,4,30000
2022-01-27 12:27,뽕잎냉면 샤브샤브 칼국수,5,70000
2022-01-12 20:46,황칠나라강강수올래,3,66000
2022-01-14 10:49,여미향 망개떡 서대,'-,60200
2022-01-18 12:32,베트남 포 탄마이 쌀국수,4,39000
2022-01-20 12:36,시골홍두깨칼국수,4,32000
2022-01-24 19:39,보리네 생고깃간,6,165000
2022-01-25 19:50,보리네생고깃간,6,156000
2022-01-27 12:04,녹파랑,4,50000
2022-01-28 12:26,행복나무 F&B,6,72000
2022-01-06 12:11,행복나무 F&B,4,26000
2022-01-07 12:04,빈티지204,4,35000
2022-01-10 11:47,이부장 스시,4,108500
2022-01-11 12:04,칡산에황제보쌈,3,30000
2022-01-12 12:05,이병태함흥냉면,3,37000
2022-01-13 12:41,정선할매,3,80000
2022-01-14 12:42,이부장 스시,3,29000
2022-01-17 12:00,토박이 부대찌개 전문점,4,100000
2022-01-17 19:33,참치애난,4,57000
2022-01-19 12:48,보리네 생고깃간,6,115000
2022-01-20 11:06,여미향망개떡서대문점,'-,180000
2022-01-20 11:53,써브웨이은평구청점,2,24900
2022-01-21 19:02,보리네 생고깃간,6,172000
2022-01-25 12:25,경복궁 녹번점,3,75000
2022-01-25 14:09,진흥마켓,'-,320230
2022-01-25 12:38,주식회사 아스터리테,5,83800
2022-01-26 18:45,(주)섬진강참숯민물,4,66000
2022-01-27 18:29,보리네 생고깃간,6,155000
2022-01-28 12:19,정선할매,6,120000
2022-01-10 12:12,뽕잎냉면샤브샤브칼국수,4,44000
2022-01-12 12:43,차이웬,4,92000
2022-01-13 11:51,토박이부대찌개전문점,3,24000
2022-01-17 12:14,빈티지204,5,75200
2022-01-19 12:07,참치애난,3,28000
2022-01-21 12:43,오이삐,5,66000
2022-01-25 12:13,빈티지204,6,40000
2022-01-26 11:29,대호상사,-,33000
2022-01-10 20:02,황칠나라강강수올래,4,120000
2022-02-04 11:51,정선할매,4,48000
2022-02-25 12:41,행복나무 F&B,6,90000
2022-02-07 12:23,최부자,4,50000
2022-02-09 19:19,오이삐,4,59000
2022-02-10 11:44,이부장 스시,3,54000
2022-02-10 19:48,누구나홀딱반한닭,4,71800
2022-02-11 12:09,칡산에 황제보쌈,4,72000
2022-02-14 11:44,광동상사(은평),'-,90000
2022-02-15 12:04,보리네 생고깃간,4,38000
2022-02-15 18:18,최부자,5,112000
2022-02-16 12:37,뽕잎냉면 샤브샤브 칼국수,5,84000
2022-02-17 12:29,소담,6,113000
2022-02-18 12:29,설악추어탕한모둠순대국,6,75000
2022-02-22 11:42,은평수도시락,5,47000
2022-02-09 19:55,보리네 생고깃간,6,165000
2022-02-14 12:10,보리네 생고깃간,5,110000
2022-02-21 12:00,정,5,103000
2022-02-25 11:32,은평수도시락,4,36000
2022-02-23 12:20,아우랑횟집,6,110000
2022-02-23 11:39,이부장 스시,6,86000
2022-02-25 13:01,참맛어울림,5,64000
2022-02-25 12:25,토종능이버섯백숙,6,90000
2022-02-28 12:09,은평수도시락,3,31000
2022-02-28 12:24,사이,5,53000
2022-02-04 12:08,정선할매,6,72000
2022-02-04 12:14,어가초밥,6,130000
2022-02-10 20:14,최부자,6,146000
2022-02-11 12:25,보리네 생고깃간,5,112000
2022-02-17 19:44,저스트텐동앤경양카츠,4,59600
2022-02-18 12:23,저스트텐동앤경양카츠,6,82400
2022-02-24 19:11,설악추어탕한모둠순대국,6,109000
2022-02-04 11:52,대성각,4,60000
2022-03-08 11:19,은평수도시락,4,43000
2022-03-15 12:11,오이삐,5,92500
2022-03-07 19:42,충무칼국수,4,78000
2022-03-14 12:17,정,6,61000
2022-03-10 12:08,사이,2,15000
2022-03-07 12:27,바다생선구이,3,27000
2022-03-25 12:54,빈티지204,6,45500
2022-03-16 12:06,산도토리 임자탕,5,48000
2022-03-02 12:05,정선할매,3,30000
2022-03-18 12:47,보리네생고깃간,6,95000
2022-03-03 20:04,성원감자국닭한마리,5,73000
2022-03-03 12:34,저스트텐동 앤 경양카츠,3,29800
2022-03-22 12:39,오이삐,6,58000
2022-03-31 12:48,백년백세삼계탕,7,98000
2022-03-29 12:01,칡산에황제보쌈,7,95000
2022-03-04 11:55,오이삐,6,58000
2022-03-22 20:12,충무칼국수,5,91000
2022-03-15 12:20,저스트텐동 앤 경양카츠,4,59600
2022-03-17 10:41,은평구청 구내식당,2022,100000
2022-03-28 11:57,소담,7,80000
2022-03-16 19:37,골목집,4,58000
2022-03-17 19:37,어가초밥,6,150000
2022-03-23 19:42,누구나 홀딱 반한 닭,4,48800
2022-03-14 19:51,동굴과화로구이,6,145000
2022-03-25 12:32,대성각,6,96000
2022-03-08 11:35,오이삐,6,59000
2022-03-25 19:36,(주)정정당당/은평,8,200000
2022-03-10 12:08,참치애난,5,78000
2022-03-25 12:42,진흥마켓,39,96230
2022-04-07 12:04,저스트텐동 앤 경양카츠,8,98300
2022-04-14 12:10,백년백세삼계탕,5,73000
2022-04-15 12:18,토종능이버섯백숙,9,165000
2022-04-13 12:02,두메골생고기집,6,60000
2022-04-28 12:25,행복나무 F&B,8,96000
2022-04-13 12:07,토박이 부대찌개 전문점,5,116000
2022-04-28 19:00,이화수전통육개장,2,19000
2022-04-08 11:54,탕옌,6,52000
2022-04-27 12:27,뽕잎냉면 샤브샤브 칼국수,8,120000
2022-04-15 12:24,스시벅스 응암점,4,43600
2022-04-01 12:11,뽕잎냉면 샤브샤브 칼국수,7,82000
2022-04-18 12:19,백년백세삼계탕,5,86000
2022-04-05 20:14,행복나무 F&B,8,146000
2022-04-19 11:53,최부자,8,85000
2022-04-22 12:09,칡산에황제보쌈,7,130000
2022-04-12 12:06,잇츠 파스타(EATS PASTA),6,133000
2022-04-27 20:49,탕옌,5,146000
2022-04-06 13:11,어가초밥,5,150000
2022-04-22 12:02,설악추어탕한모듬순대,6,75000
2022-04-05 12:23,공차 녹번역점,6,29600
2022-04-20 12:10,구움달,7,27000
2022-04-29 12:08,이화수 전통육계장 은평구청점,8,144500
2022-05-04 12:07,행복나무 F&B,4,32000
2022-05-18 12:20,장모님해장국,4,39000
2022-05-12 20:17,경주식당 연신내점,8,151000
2022-05-13 12:54,트라토피아피우,6,129000
2022-05-20 12:20,이부장 스시,7,199000
2022-05-24 12:51,뚜레쥬르 은평구청점,7,92000
2022-05-03 15:06,뚜레쥬르(은평구청점),'-,55000
2022-05-06 12:13,일품간장게장,6,98000
2022-05-06 21:24,애월,8,107000
2022-05-09 12:06,주돈라멘,3,27000
2022-05-11 9:47,네이버파이낸셜(주),'-,102200
2022-05-12 13:16,행복나무 F&B,8,100000
2022-05-16 12:30,일품간장게장,6,100000
2022-05-16 11:35,써브웨이은평구청점,8,100000
2022-05-19 15:45,진흥마켓,'-,31170
2022-05-23 12:19,홀리더카페세나클,4,13000
2022-05-24 20:54,동나루왕숯불갈비,7,135000
2022-05-27 11:11,써브웨이 은평구청점,6,50600
2022-05-06 12:15,이가네설렁탕,5,56000
2022-05-02 13:38,최부자,9,145000
2022-05-06 12:42,맘스터치 은평구청점,7,124400
2022-05-11 12:21,뽕잎냉면 샤브샤브 칼국수,8,117600
2022-05-12 12:35,차이웬,7,151000
2022-05-19 12:11,백년백세삼계탕,7,98000
2022-05-23 13:47,칡산에 황제보쌈,8,150000
2022-05-02 12:05,저스트텐동 앤 경양카츠 은평로점,6,83400
2022-05-09 20:15,노량진횟집,5,109000
2022-05-10 17:29,네이버파이낸셜(주),-,76000
2022-05-09 12:37,토박이 부대찌개 전문점,4,36000
2022-05-17 12:06,이디야 응암역점,3,11200
2022-05-18 12:12,뽕잎냉면샤브샤브칼국,5,66000
2022-05-31 19:33,연희김밥 은평구청점,5,18000
2022-06-02 19:10,녹파랑,3,23000
2022-06-10 19:24,오이삐,6,56000
2022-06-14 19:32,써브웨이 은평구청점,4,31400
2022-06-14 12:01,대성각,8,112000
2022-06-14 21:21,노량진횟집,6,140000
2022-06-16 12:10,정선할매,-,60000
2022-06-17 12:54,어가초밥,7,88000
2022-06-17 12:19,사이,8,84000
2022-06-21 12:25,나노삼원돈,4,26000
2022-06-21 12:20,칡산에 황제보쌈,8,120000
2022-06-22 12:48,보리네 생고깃간,7,94000
2022-06-22 12:00,이병태함흥냉면,7,100000
2022-06-24 12:00,산도토리 임자탕,5,47000
2022-06-28 19:14,정선할매,4,78000
2022-06-29 12:23,뽕잎냉면 샤브샤브 칼국수,7,110000
2022-06-29 12:45,37.5 녹번,6,129500
2022-06-02 12:23,기브앤카페,4,14900
2022-06-03 12:38,행복나무 F&B,8,98000
2022-06-03 12:16,덕수정,2,21000
2022-06-08 12:31,설악추어탕한모둠순대국,8,95000
2022-06-09 18:54,연희김밥 은평구청점,5,31500
2022-06-13 12:15,뽕잎냉면 샤브샤브 칼국수,7,80000
2022-06-13 15:55,뚜레쥬르 녹번역점,'-,31000
2022-06-30 20:15,삿뽀로 녹번점,8,922000
2022-06-30 11:58,행복나무 F&B,6,58000
2022-07-01 11:54,행복나무 F&B,8,66000
2022-07-29 11:33,써브웨이은평구청점,5,100000
2022-07-05 12:02,칡산에황제보쌈,7,75000
2022-07-08 12:01,보리네 생고깃간,6,105000
2022-07-12 13:11,풍천장어 응암점,6,95000
2022-07-14 12:01,정선할매,4,60000
2022-07-14 20:51,풍천장어 응암점,5,165000
2022-07-15 11:41,진흥마켓,-,39390
2022-07-15 21:08,아우랑횟집,4,102000
2022-07-18 12:23,뽕잎냉면 샤브샤브 칼국수,7,90300
2022-07-20 12:25,토종능이버섯백숙,6,112000
2022-07-21 18:26,누구나홀딱반한닭 은,5,100900
2022-07-22 16:55,이마트24 은평구청,5,52570
2022-07-25 12:30,삿뽀로 녹번점,40,1148000
2022-07-27 13:00,진흥마켓,-,42100
2022-07-29 11:43,롯데리아 녹번점,5,48100
2022-07-04 12:21,어가초밥,7,94000
2022-07-08 12:04,설악추어탕한모둠순대국,6,104000
2022-07-14 12:27,장모님해장국,5,57000
2022-07-15 12:17,진흥마켓,'-,149500
2022-07-18 12:19,박군상회,4,24000
2022-07-21 13:08,풍천장어 응암점,7,116000
2022-07-25 12:01,정,2,20000
2022-07-27 20:20,통나무집,8,162000
2022-07-01 12:05,저스트텐동 앤 경양카츠 은평로점,5,50600
2022-07-05 11:53,최부자,4,71000
2022-07-11 11:22,광동상사(은평),'-,90000
2022-07-14 15:43,(주)이마트은평점,'-,210000
2022-07-15 21:08,아우랑횟집,7,110000
2022-07-19 20:11,아우랑횟집,5,135000
2022-07-22 12:25,행복나무 F&B,7,92000
2022-07-27 12:14,행복나무 F&B,7,68000
2022-07-04 19:24,써브웨이 은평구청점,6,55200
2022-08-08 12:07,칡산에 황제보쌈,6,90000
2022-08-12 11:53,정,2,37000
2022-08-02 12:37,보리네 생고깃간,8,93000
2022-08-03 13:51,삿뽀로 녹번점,13,374000
2022-08-11 20:25,풍천장어 응암점,8,192000
2022-08-16 20:07,충무칼국수,5,69000
2022-08-18 11:45,뚜레쥬르(은평구청점),5,45900
2022-08-22 19:06,최부자,3,24000
2022-08-29 19:21,토박이부대찌개전문점,6,72000
2022-08-31 19:41,행복나무 F&B,8,174000
2022-08-22 12:12,진흥마켓,'-,59560
2022-08-26 11:58,충무칼국수,8,110000
2022-08-26 12:44,칡산에 황제보쌈,26,390000
2022-08-26 12:55,보리네 생고깃간,8,128000
2022-08-31 12:26,백년백세삼계탕,6,84000
2022-08-05 11:58,참맛어울림,7,141000
2022-08-12 12:13,백년백세삼계탕,5,70000
2022-08-16 19:42,모두와 돈까스,5,50000
2022-08-17 11:37,어가초밥,5,112000
2022-08-19 12:23,산도토리 임자탕,8,74000
2022-08-23 13:40,최부자,9,72000
2022-08-30 12:08,저스트텐동앤경양카츠,6,84400
2022-08-08 12:43,오이삐,8,89000
2022-08-26 13:51,이디야(은평구청점),26,73000
2022-08-08 19:42,메밀이생각날때,5,82000
2022-08-03 12:19,사이,5,42000
2022-08-25 12:15,저스트텐동앤경양카츠,4,59600
2022-08-02 13:10,오이삐,8,120500
2022-08-24 13:12,참치애난,16,128000
2022-08-31 15:34,백년백세삼계탕,3,42000
2022-09-01 12:23,백년백세삼계탕,7,98000
2022-09-01 20:46,보리네 생고깃간,8,165000
2022-09-26 11:29,써브웨이은평구청점,10,70000
2022-09-22 12:10,뚜레쥬르 은평구청점,'-,157200
2022-09-20 12:03,잇츠 파스타(EATS PASTA),5,100000
2022-09-16 20:32,일도에서 이도로,8,187000
2022-09-14 12:48,보리네생고깃간,5,100000
2022-09-05 19:27,백년백세삼계탕,11,154000
2022-09-05 19:40,보리네 생고깃간,8,161000
2022-09-06 15:41,참치애난,7,56000
2022-09-06 12:45,보리네 생고깃간,6,128000
2022-09-13 12:10,어가초밥,6,113000
2022-09-13 11:44,최부자,7,120000
2022-09-14 12:21,기브앤카페,4,20000
2022-09-14 13:00,씨유은평여왕점,'-,130000
2022-09-15 12:37,녹파랑,3,27000
2022-09-16 11:47,연희김밥 은평구청점,10,70000
2022-09-16 12:17,즐거운반딧불이,5,14300
2022-09-16 12:11,정선할매,5,72000
2022-09-21 12:38,소백산영주한우,8,180000
2022-09-22 12:57,진흥마켓,'-,38020
2022-09-23 14:03,서오릉피자,50,81000
2022-09-23 13:50,진흥마켓,50,232240
2022-09-23 12:11,행복나무 F&B,4,44000
2022-09-05 13:09,토박이 부대찌개 전문점,4,100000
2022-09-06 12:29,뽕잎냉면샤브샤브칼국,8,90000
2022-09-06 21:22,보리네생고깃간,16,426000
2022-09-14 9:18,씨유은평구청점,'-,27600
2022-09-14 11:55,칡산에황제보쌈,4,93000
2022-09-16 12:47,뚜레쥬르 은평구청점,'-,70000
2022-09-19 12:06,원할머니보쌈 녹번점,4,100000
2022-09-22 12:04,메밀이 생각날때,4,91000
2022-09-23 13:55,애성회관,10,160000
2022-09-26 12:01,소백산영주한우,6,145000
2022-09-05 12:33,장모님해장국,4,48000
2022-09-06 12:09,백년백세삼계탕,4,112000
2022-09-07 11:56,이부장 스시,5,67000
2022-09-14 12:19,메밀이생각날때,4,36000
2022-09-27 12:40,정,5,50000
2022-09-29 19:30,행복나무 F&B,7,100000
2022-09-29 13:04,경복궁 녹번점,5,125000
2022-09-27 19:17,화통집 역말사거리점,14,179000
2022-09-30 12:23,산도토리 임자탕,6,63000
2022-09-30 21:10,연탄생고기점 녹번점,6,139000
2022-10-04 11:35,참치애난,2,20000
2022-10-28 13:07,최부자,8,150000
2022-10-07 14:00,여미향 망개떡 서대,'-,195000
2022-10-12 10:02,진흥마켓,24,22000
2022-10-13 12:16,은평 쭈꾸미,5,52000
2022-10-17 19:40,소담,11,138000
2022-10-19 12:00,이화수 전통육계장 은평구청점,4,52000
2022-10-20 10:49,진흥마켓,'-,258700
2022-10-21 13:58,뚜레쥬르 은평구청점,50,100000
2022-10-24 11:56,오이삐,4,72000
2022-10-25 13:07,진흥마켓,4,36070
2022-10-26 13:31,아우랑횟집,6,120000
2022-10-27 12:06,설악추어탕한모둠순대국,6,148000
2022-10-31 12:12,써브웨이 은평구청점,5,46800
2022-10-05 12:25,장모님해장국,4,48000
2022-10-06 20:22,연탄생고기점 녹번점,7,166000
2022-10-11 21:00,양가갈매기,10,250000
2022-10-13 16:55,진흥마켓,50,124760
2022-10-17 10:52,홍루이젠 우물골점,50,99600
2022-10-18 19:20,맘스터치 은평구청점,9,75000
2022-10-20 18:51,써브웨이 은평구청점,6,44200
2022-10-21 14:15,진흥마켓,50,246490
2022-10-24 12:25,투썸플레이스주식회사,27,50000
2022-10-25 12:16,저스트텐동앤경양카츠,5,68600
2022-10-25 21:17,연탄생고기점 녹번점,8,177000
2022-10-27 19:22,어가초밥,4,55000
2022-10-28 17:06,테이크 베이커리 카페,3,14400
2022-10-05 12:01,참치애난,5,40000
2022-10-26 17:22,은평구청구내식당,'-,21600
2022-10-25 12:04,녹파랑,4,47000
2022-10-05 12:11,이화수 전통육계장 은평구청점,7,69500
2022-10-06 12:17,노량진종합어시장,5,75000
2022-10-07 20:14,보리네 생고깃간,8,206000
2022-10-13 9:20,진흥마켓,'-,9700
2022-10-14 16:10,여미향 망개떡 서대,'-,90000
2022-10-18 19:58,메밀이 생각날때,6,158000
2022-10-20 19:15,어가초밥,8,225000
2022-10-20 21:01,누구나 홀딱 반한 닭 은평구청점,5,64800
2022-10-21 12:14,최부자,7,150000
2022-10-24 19:03,오이삐,7,105000
2022-10-31 19:47,오이삐,8,224000
2022-10-28 11:28,참맛어울림,10,192000
2022-10-28 19:12,녹파랑,5,128000
2022-11-02 14:35,오이삐,8,93000
2022-11-02 11:58,시골홍두깨칼국수,5,103000
2022-11-02 13:51,오이삐,5,49500
2022-11-02 12:17,어가초밥,7,188000
2022-11-02 12:55,빈티지204,4,25000
2022-11-02 20:36,김제매운탕,6,171000
2022-11-02 12:51,참치애난,3,24000
2022-11-10 12:11,풍천장어 응암점,4,68000
2022-11-10 12:14,녹파랑,5,56000
2022-11-11 12:08,산도토리 임자탕,6,60000
2022-11-10 19:55,칡산에황제보쌈,7,175000
2022-11-11 12:10,정,4,38000
2022-11-15 11:29,참치애난,8,100000
2022-11-14 20:42,연탄생고기점 녹번점,8,176000
2022-11-15 18:50,잇츠 파스타(EATS PASTA),7,136000
2022-11-16 12:28,저스트텐동 앤 경양카츠 은평로점,5,65500
2022-11-18 12:14,백년백세삼계탕,4,56000
2022-11-16 12:05,메밀이 생각날때,8,200000
2022-11-16 12:12,두메골생고기집,4,40000
2022-11-21 12:15,스시벅스 응암점,6,72000
2022-11-21 16:26,여미향 망개떡 서대,'-,220000
2022-11-18 14:53,진흥마켓,15,32350
2022-11-23 12:07,스시벅스 응암점,5,77400
2022-11-23 15:44,여미향 망개떡 서대,'-,190000
2022-11-25 11:34,프랭크버거 녹번점,6,61400
2022-11-25 20:17,누구나홀딱반한닭 은,11,111910
2022-11-25 12:10,보리네 생고깃간,8,168000
2022-11-29 13:34,뚜레쥬르 은평구청점,'-,464000
2022-11-29 12:18,뚜레쥬르 은평구청점,'-,182400
2022-11-08 12:01,토종능이버섯백숙,6,104000
2022-11-07 19:01,녹파랑,8,181000
2022-11-28 12:44,서울복집,8,175000
2022-11-25 11:58,산도토리 임자탕,6,65000
2022-11-21 11:55,토박이 부대찌개 전문점,5,100000
2022-11-29 18:35,행복나무 F&B,8,190000
2022-11-08 12:08,설악추어탕한모듬순대,3,24000
2022-11-14 12:07,설악추어탕한모듬순대,2,16000
2022-12-01 8:07,여미향 망개떡 서대,'-,180000
2022-12-07 12:28,충무칼국수,8,148000
2022-12-15 18:36,행복나무 F&B,10,245000
2022-12-15 11:21,일도에서 이도로,9,242400
2022-12-14 11:59,참맛어울림,6,120000
2022-12-13 20:00,동굴괏화로구이,8,143300
2022-12-05 16:31,뚜레쥬르 은평구청점,11,71000
2022-12-05 15:10,수약국,'-,25000
2022-12-05 12:45,최부자,'-,118000
2022-12-01 12:26,운암민물매운탕,4,68000
2022-12-16 10:31,(주)이마트은평점,'-,101400
2022-12-15 12:15,은평쭈꾸미,'-,168000
2022-12-14 10:59,백년백세삼계탕,14,210000
2022-12-13 20:39,(주)정정당당/은평,8,213000
2022-12-09 12:16,풍천장어 응암점,7,102000
2022-12-07 11:48,써브웨이은평구청점,5,28900
2022-12-08 11:56,설악추어탕한모둠순대국,4,48000
2022-12-08 12:40,주식회사 아스터리테,7,133950
2022-12-12 21:30,참나무본가은평,10,293000
2022-12-13 12:22,오레노카츠(불광점),4,36500
2022-12-13 13:42,맘스터치 은평구청점,'-,137000
2022-12-07 18:11,연희김밥 은평구청점,8,100000
2022-12-08 19:28,(주)정정당당/은평,7,187000
2022-12-02 12:15,두메골생고기집,5,50000
2022-12-02 13:38,토박이 부대찌개 전문점,4,36000
2022-12-05 15:23,여미향 망개떡 서대,'-,140000
2022-12-16 16:18,뚜레쥬르 은평구청점,'-,69000
2022-12-26 13:14,매머드익스프레스 은,6,23000
2022-12-23 21:29,오광참치,9,249000
2022-12-23 12:12,보리네생고깃간,8,198000
2022-12-22 18:06,태백산 생고기,8,230000
2022-12-22 12:51,아우랑횟집,10,250000
2022-12-20 15:12,어랑,7,190000
2022-12-19 12:27,프랭크버거 녹번점,3,23500
2022-12-16 12:17,백년백세삼계탕,6,126000
2022-12-21 16:49,(주)이마트은평점,'-,289600
2022-12-26 12:17,스시벅스 응암점,8,201000
2022-12-23 18:28,이베리코흑돼지,10,250000
2022-12-26 20:22,오광참치,8,220000
2022-12-21 12:30,삿뽀로 녹번점,8,200000
2022-12-26 12:08,메밀이생각날때,8,220000
